,종업원,자산,비유동자산,유형자산,유동자산,재고자산,매출채권,자본,자본금,자본잉여금,기타포괄손익누계액,이익잉여금,부채,비유동부채,장기차입금,유동부채,단기차입금,매출액,매출원가,판매비와관리비,감가상각비,영업이익,영업외수익,영업외비용,이자비용,법인세비용차감전손익,법인세비용,당기순이익,기초자본금,영업활동으로 인한 현금흐름,투자활동으로 인한 현금흐름,재무활동으로 인한 현금흐름,차입금,매출총이익률,영업이익률,순이익률,부채비율,유동부채비율,비유동부채비율,유동비율,이자보상배율,금융비용부담률,자본유보율,자본잠식률,부채 대비 영업활동으로 인한 현금흐름,부채 대비 투자활동으로 인한 현금흐름,부채 대비 재무활동으로 인한 현금흐름,ROE,ROA,ROIC,매출액증가율,영업이익증가율,순이익증가율,총자산증가율,유동자산증가율,유형자산증가율,자기자본증가율,총자산회전율,자기자본회전율,순운전자본회전율,유형자산회전율,매출채권회전율,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,Beneish M-Score
투자활동으로 인한 현금흐름,-0.28516668887739544,-0.5828803831861341,-0.60074296960258,-0.5932669387391947,-0.4345947063599365,-0.25624893696561823,-0.35811345276136736,-0.5239962626304632,-0.4628101540330193,-0.4108420101426267,-0.1501581900640728,-0.4129539772096329,-0.5749876184710597,-0.5338724089234905,-0.4387546576152022,-0.507396882899203,-0.3387016627415922,-0.43454961930820585,-0.3907171827378947,-0.3793065728579134,-0.3281264582873599,-0.46045731125949885,-0.4125191040720046,-0.45075207732850975,-0.4221875907365713,-0.3891806739336067,-0.396112713896808,-0.3740750437466209,-0.3680787849032926,-0.4067757339797247,1.0,-0.47753959339504953,-0.5152592569305967,0.00853784851247026,0.10141809351696975,0.09400840485928474,-0.005483940570566556,-0.002312287535781898,-0.006718805796579488,-0.02195009347760818,0.02564441957107769,-0.053679441272064504,-0.02467204651434019,0.04253247001702941,-0.08047730419400942,0.3671336074310862,-0.23353734274016172,0.003932371590466402,-0.004594348681950281,0.00019866759706095,0.0010770792393757413,0.0008513071988544809,0.0012295677307098281,-0.1238343465028813,-0.0067601471360540025,0.004743518882708323,0.001206624447277908,0.08590425014187344,-0.0045403183807689925,-0.0040677221722325765,0.0016312158361511612,-0.02210912732042004,0.008193210034300222,0.04194105376190363,0.00994244496804595,0.0038337810180134897,0.0028303981640159454,0.009764274040911456,0.0076598063503937235,0.08068429674668254,0.010900200587430232
재무활동으로 인한 현금흐름,-0.04563789938293482,0.1405174875675595,0.08925297676563013,0.08097153196653324,0.1847024567345509,0.2735622893727514,-0.040835532053709454,0.005215241091677241,0.07714451365675568,0.050421145934822005,0.004600262265474873,-0.06700940974353801,0.2295485049523101,0.2602549935075828,0.383928612934535,0.14819231067801789,0.308140479472964,-0.04620804377646526,-0.04438074116326889,0.0006427772984732319,-0.006729606638229955,-0.1031882685606954,0.008195850867916956,0.06873987922870269,0.1270149820824072,-0.1434022829094716,-0.07563260753337232,-0.15816560382983172,0.047753953926891225,-0.47606955040228377,-0.47753959339504953,1.0,0.44460667625779393,-0.02282406389549228,-0.32633722387273617,-0.3218866838550391,0.006105608749231625,0.0036640314637380465,0.005706415897256147,0.13793550406576915,-0.03361550793790931,0.2770795047722661,-0.07094866466509059,0.048219341566636195,-0.3132857335354997,-0.20537747720526534,0.44795415341636113,-0.0025893689125284147,-0.11430678629716594,0.00015817816316401502,-0.004020120361000053,-0.00013178834710796634,-0.0015591227275170527,0.1092001842333112,0.011989526096118733,-0.0028813962760985998,-0.019367496056740405,-0.14191426847279343,0.003727402275071943,0.003409925755593539,0.10990627028073575,0.11050223550056877,-0.006429118442249645,-0.2018339020874139,-0.009482157147192628,-0.01677090008984218,-0.004811279944201106,-0.04016337524056227,-0.14207765191320434,0.26161779953666525,-0.010207415688260226
차입금,0.23418405086756328,0.7381632817697252,0.682864050717249,0.6104346357494038,0.6609887999850212,0.6093386853362124,0.4393538519552801,0.5538393129053563,0.4962694240288603,0.4795215177317485,0.23602870544721374,0.37570543319442634,0.8245282326027087,0.7886729983261583,0.8141722315052645,0.6877670419827807,0.6543352129470469,0.48069133576101214,0.4573349108541488,0.391200001859492,0.2990775975232649,0.4666068017548843,0.5003636719707306,0.6373753078682752,0.7328101316578375,0.3166258642126705,0.3792082017048543,0.2906670135361495,0.42875713396421533,0.10051998659033998,-0.5152592569305967,0.44460667625779393,1.0,-0.008896152492806675,-0.14684683710421584,-0.1459367205470799,0.0018807576591290413,0.0008578569454272233,0.0021962780337823977,0.10253558308080823,-0.019051948352644763,0.13377892729115504,-0.022791534522031087,-0.003907796434844103,-0.11410732015645243,0.011053531839917452,0.08294482380373275,-0.0007622887183009716,-0.05751969809783879,0.0007793989797075752,0.0012393864439265885,0.001054456167929874,-0.0009149239264508276,0.044923011308699905,0.013810126857382834,0.004079509959827496,-0.0032082338729011615,-0.11205368697851967,0.001683454257341653,0.0011719620265435585,0.0790415643526571,0.05150507494788596,0.003620955647349472,-0.024385527707123655,-0.0007596494301770801,-0.00034453958385715304,-0.0013066120522643486,-0.002650760769198198,-0.0073344235931939485,0.0787002282631008,-0.0002558734433221823
매출총이익률,0.009040820494444097,0.00299364004771204,0.001971038115160913,0.005197117646492226,0.0039024247031283735,-0.0008209107855962364,0.01031038436255032,0.006477060423911158,0.0028206449002415733,-0.001984830919905464,0.0038389665614767384,0.011761101885604768,-0.000408434134190351,-0.002381702914758083,-0.007396004538030103,0.001516236693223298,-0.008332817528298612,0.011369836379644335,0.010374776539710785,0.008224345806981975,0.007340011601000623,0.014606163272681957,0.005867300795972407,0.0038943573924036675,0.0007054658394415906,0.015082852309152885,0.008746662445940872,0.016162099392463027,0.0034668413575276095,0.01828534800988668,0.00853784851247026,-0.02282406389549228,-0.008896152492806675,1.0,0.10099983298055133,0.10175885210014385,0.00015253874465036253,0.0001294750059203655,8.087501265845934e-05,-0.007437131715267475,0.0073892041684087174,-0.10243256079139854,0.0065817524812422125,-0.0057462104962850875,0.027783524929943692,0.010536891624060645,-0.030517289122582284,-8.833160032943832e-05,0.022232203873966745,0.0001176548453701852,0.000570392252822738,0.0005142601140970133,0.00020358730900563095,0.009239209309523173,0.0014867200649137371,0.0009532832035429152,0.0035953511151393916,0.019884477045969448,0.00011156004882792287,4.025621339203077e-05,0.0040067520206772895,0.007517234351143414,0.0019494022709699308,0.02612310304126524,0.0010975995096364705,0.002214520092494053,0.0003660478849035702,0.005606890317168183,0.022932490506480212,-0.0208246733426164,0.001345277582473572
영업이익률,0.09812335363766646,0.012159630709639536,0.03254406492058702,0.033141168403184734,-0.022167806649837207,-0.10937529498031555,0.10811298557863516,0.07078426682877176,-0.0028447299427158917,0.02062131665100697,0.03425224817785362,0.10496021078215896,-0.034930520696523464,-0.05753485352732029,-0.12670049737606193,-0.003996875583652252,-0.11235336372744577,0.11257950608034988,0.10930573730940739,0.07979702567612046,0.07390260043327983,0.12084465687739124,0.04969964536596234,0.026991339428806542,-0.011550586043999082,0.12430758365135265,0.08229212576691843,0.13068306404105867,0.012518642181475468,0.2525313080111425,0.10141809351696975,-0.32633722387273617,-0.14684683710421584,0.10099983298055133,1.0,0.9628012148008106,-0.012303785999966173,-0.015136412266614442,0.001112923353602179,-0.1206065126419173,0.12680570797118002,-0.8353828216241656,0.07731843173087033,-0.06996854609031392,0.2863622918578658,0.09979248653162208,-0.30961049093530224,0.006676193254278567,0.14417302305110413,0.005898530333575968,0.00564753769415293,0.005091360408341709,0.002015660015215656,0.091477144054797,0.01471766983361202,0.009437235343617754,0.035595627099671484,0.19689011938464282,0.0011039411084193132,0.0003982262422089067,0.03966905377965655,0.07441458771529809,0.019298068345537826,0.25864314116342313,0.010864050452027482,0.021926067511752464,0.0036237893363422484,0.055512724123867645,0.22705402483665849,-0.24777450924963199,0.013315953023746155
순이익률,0.09538440553506318,0.011488875401222412,0.03270008926027281,0.03230787236985266,-0.02396145714489781,-0.11364537010202387,0.10495861597131606,0.07037986602773855,-0.0024608966607286274,0.021221038480324892,0.03418686666163757,0.10369516310107013,-0.03573461769664921,-0.057219829730462884,-0.12577885620284343,-0.00563319236458689,-0.11157157451378912,0.10917710967766163,0.10599854790185902,0.07664515540717344,0.07153980631162676,0.1184544672669986,0.0573837607544363,0.024598470432051853,-0.014130134420533035,0.12765850583426605,0.08214645978250538,0.13484968194168195,0.012499136386720728,0.25430708020120824,0.09400840485928474,-0.3218866838550391,-0.1459367205470799,0.10175885210014385,0.9628012148008106,1.0,-0.006101421752087394,-0.007883193002358506,0.0011658109584133168,-0.117982509057639,0.11864577418776172,-0.818769527672781,0.08105495003625833,-0.07384387165220196,0.2869918086462532,0.09372938117468348,-0.3051930821838425,0.006884238510321979,0.1520926617774566,0.006081835216168806,0.005476856428196864,0.004937488550580481,0.0019547447195635325,0.0887125302584196,0.014272880744271743,0.009152023202039922,0.03451988677813954,0.1909396701135456,0.001070576701311499,0.0003861910947558309,0.03846509497918018,0.07215967484481775,0.018714838468461725,0.2508263872938699,0.010535713654834598,0.021263413877325697,0.003514271636121179,0.053835010803546295,0.22019196273350677,-0.24590370951182655,0.012913513479018347
부채비율,-0.0022509121043763737,-0.0009005094935837643,-0.0008792420339975183,-0.0018742951809788005,-0.0007191378879158058,-0.0019243933702227955,-0.00229670408438427,-0.0017507978735092035,-0.0013295657510376195,-0.0008665552673131238,-0.0009112769876749978,-0.0018083724302137205,-0.00011734736620100747,5.543062313177643e-05,0.0009283536824454058,-0.00025339260198821163,0.0026659272348646115,-0.0023422988859084395,-0.002304828280451813,-0.0019139302640905078,-0.00165206042098363,-0.0017827102223117721,-0.0011932636104888933,-0.001332463814173667,-0.0012297790942046765,-0.0015152765380721193,-0.0017666566780501975,-0.0014005883108143635,-0.001156329636679356,-0.002155419893045058,-0.005483940570566556,0.006105608749231625,0.0018807576591290413,0.00015253874465036253,-0.012303785999966173,-0.006101421752087394,1.0,0.8522024329529084,0.5246673808395632,-0.00020438414662476398,-0.004864470947636735,-0.00014490577633902583,-0.0008572526941436206,0.000873557153484904,-0.004663021526023593,-0.005166543679834335,0.007621824206138063,-0.5678772086130545,-0.0011504067413233134,-0.3951908870343066,-0.00011774004845305637,-0.00010599793720881283,-4.23497020330692e-05,-0.001922778525837397,-0.00030911004177151477,-0.00019462631763276123,-0.0007482500851764939,-0.004090553156081239,0.4891231507240115,0.35530925242874134,0.013617449227102642,0.006597475041836094,-0.0004018785127566525,-0.005444707938346816,-0.00022498072500797155,-0.000460436216161104,-7.63316371865177e-05,-0.0011682981343852604,-0.004779687211982608,0.0046042770359964276,-0.0002760609096672254
유동부채비율,-0.0018716242558500878,-0.0009192404738801083,-0.001389568016483573,-0.00156131287898671,6.50557072878147e-05,-0.0015693832798415641,-0.0019041412077817098,-0.0014516265790719659,-0.0011011481483951917,-0.0007186841975216819,-0.000755522618351618,-0.0014997484344832774,-0.00038146811904744664,-0.0012590325285722996,-0.0015069595093887343,0.0005311829364343952,0.004042181981324899,-0.0019599728868394555,-0.0019110581367678089,-0.001718826254606098,-0.0013722324352932716,-0.0014582086877133445,-0.0010164858499080913,-0.0010929122423039906,-0.000903890915447155,-0.0012590194204470304,-0.0014643397879614932,-0.0011646147181672004,-0.0009569156095081518,-0.0023117662425335703,-0.002312287535781898,0.0036640314637380465,0.0008578569454272233,0.0001294750059203655,-0.015136412266614442,-0.007883193002358506,0.8522024329529084,1.0,0.0017084430160478061,-0.0002407597012224378,-0.005531448845346209,0.0005078440932198431,-0.0007123482354605353,0.0007248068529179365,-0.005076664152547574,-0.0026991401102227333,0.005871823650896149,-0.6576764725963945,-0.0009658444983560483,-0.46413859543129016,-9.763983922309989e-05,-8.800662873641123e-05,-3.510758629648095e-05,-0.0015940781485281176,-0.00025629170540880875,-0.0001616335523548447,-0.0006204901713319321,-0.0034284072760666557,0.05417919158686238,0.001016686182661701,0.003050720611731445,0.0008304696119379847,-0.00033408226048446216,-0.004513872919206798,-0.00018760285954226366,-0.00038174659893288183,-6.328599480123869e-05,-0.0009686490208433286,-0.003962717758783865,0.005484926351538175,-0.00023005663431107897
비유동부채비율,-0.0012567923681770373,-0.00022666490803392793,0.0005802387411993934,-0.0010421462549250562,-0.0014820216284003641,-0.0011263197944756669,-0.0012914016819551206,-0.0009843295752622087,-0.0007494684322247243,-0.00048685552812643637,-0.0005123838583939419,-0.0010160623066044136,0.0003943049055499809,0.0021545027006902276,0.0042262831815787,-0.0013506555209924667,-0.0014839336440103765,-0.0012877114255883647,-0.0012956836233645904,-0.0008613314009759262,-0.0009248269666779671,-0.0010346396281813988,-0.0006267231484183701,-0.0007684199779706532,-0.0008796889425524189,-0.0008475891640361034,-0.0009939527630736925,-0.000781995136468531,-0.0006530366623856313,-0.00035731545191057567,-0.006718805796579488,0.005706415897256147,0.0021962780337823977,8.087501265845934e-05,0.001112923353602179,0.0011658109584133168,0.5246673808395632,0.0017084430160478061,1.0,1.4031500995870437e-06,-0.0002972781186424851,-0.0011042587494336496,-0.00047938827426194803,0.0004902988910970703,-0.0006522316607972688,-0.005483084827468609,0.005013595837358542,-0.015274056884429066,-0.0006272213175951687,-0.000125631546481837,-6.616551926864623e-05,-5.939648829164354e-05,-2.3818461216993428e-05,-0.001081241274370276,-0.00017378279973076467,-0.00010899080776099352,-0.00042052671141073534,-0.0022398174740799743,0.8466909666074861,0.677436305310095,0.02106339757076499,0.011258679788492595,-0.00022451561962504322,-0.0030618259059319248,-0.00012475182997003103,-0.00025888307275191306,-4.291877582427766e-05,-0.0006568531765490959,-0.0026875738516283125,-0.00012427455053269686,-0.00015330363602680957
유동비율,-0.017223445128900314,0.01862881926311064,-0.01072108374783325,-0.012974804116077519,0.06277814622313499,0.08659188229783203,-0.017028671443302747,-0.00984615748401835,0.00804775078571196,-0.0039394430904861645,-0.007652912555650814,-0.016158297517586986,0.03827395687973376,0.092222103044564,0.15505867917806979,-0.020665589145922356,-0.02359770098804112,-0.018489016722429003,-0.01811758309712832,-0.011398579825794466,-0.013031956674936345,-0.021249040698994463,-0.009152479184014852,-0.00259924291869663,0.0056073395473656504,-0.02355219226960725,-0.013101123182613134,-0.025408685950761994,0.004006144791270507,-0.09636388825513746,-0.02195009347760818,0.13793550406576915,0.10253558308080823,-0.007437131715267475,-0.1206065126419173,-0.117982509057639,-0.00020438414662476398,-0.0002407597012224378,1.4031500995870437e-06,1.0,-0.00633636836143529,0.09609750138181097,-0.013864518254049546,0.013206090670899846,-0.060476297882384435,-0.0058749007662346805,0.05827217270427292,0.0020097074157874252,-0.016596224083974518,0.00014803664518511366,-0.00020803581165410577,-0.0005537506371695898,-0.000274941248643103,-0.013246397704814013,-0.0023253122345380196,5.697497099745716e-05,-0.0035432889383002998,-0.031622714600081814,-0.0001800605582896766,-6.724034521027034e-05,0.021125163851556758,0.009938528891126225,-0.0028725045946605206,-0.041170756602979384,-0.000739250147583162,-0.002805268781694974,-0.0005789393996917961,-0.008641529403737457,-0.03611361326281043,0.06145968005900374,-0.0011179216457668556
이자보상배율,-0.007418502250398845,-0.0016661966709388392,-0.004469621856853155,-0.014234833883823574,0.0009948982488558527,-0.00041484145470472775,-0.0061590468516451655,0.006868559183633583,-0.005962949614811052,-0.0009544524995591577,-0.002929141599454266,0.014640372770585153,-0.009444379829899131,-0.010140019172895837,-0.017870890991597527,-0.00621385679375492,-0.012276452599421584,-0.006737008150349674,-0.008453965530276034,-0.0056161571986952,-0.00364144473409517,0.015959757373448447,-0.0034728329329851942,-0.01199260443012268,-0.024640841994846684,0.020455165837387962,0.010743298352160799,0.022729748349889375,0.005447533105098619,0.010413488470941628,0.02564441957107769,-0.03361550793790931,-0.019051948352644763,0.0073892041684087174,0.12680570797118002,0.11864577418776172,-0.004864470947636735,-0.005531448845346209,-0.0002972781186424851,-0.00633636836143529,1.0,-0.017382047298115395,0.040041777004377894,-0.0346872416752032,0.024219180680269386,0.01735918341698689,-0.03385550393537853,0.0038389900476793267,0.03496738852473611,0.002938895953647735,0.015207440328950736,0.03236741941857905,0.0015661085517009647,0.01125816450515183,0.00751073145900272,0.02018464821328033,0.01722588882561225,0.0037822832963747455,-0.00011425833627395777,-8.945293465071549e-05,0.10982058535311438,0.10044846135796986,0.022091779412956418,0.017187961313250878,0.016834080627883885,0.016070132704566933,0.005065959542174334,0.009321684396174632,0.02801095601625633,0.00547864919392788,0.01957228822936006
금융비용부담률,-0.08252752251652211,-0.010454855343573365,-0.034875746875727275,-0.04364048415514823,0.030468912259000665,0.11240390695046043,-0.09112649286786907,-0.06573496198862401,-0.014396765460947663,-0.017802505077159848,-0.028271045392436987,-0.0924717134420432,0.034013450761646476,0.04832908344338695,0.10658025313406051,0.011644751288938689,0.11363858807680609,-0.09467986868240647,-0.09190474654940381,-0.06408307935126686,-0.06130184598861903,-0.10721001754841325,-0.03847213716944566,-0.008146385465519853,0.04154113870972249,-0.11676940437675676,-0.06864580217758214,-0.12493856269525735,-0.017240283560374207,-0.24084025232304387,-0.053679441272064504,0.2770795047722661,0.13377892729115504,-0.10243256079139854,-0.8353828216241656,-0.818769527672781,-0.00014490577633902583,0.0005078440932198431,-0.0011042587494336496,0.09609750138181097,-0.017382047298115395,1.0,-0.0722314579544485,0.06718105443542999,-0.2576807349513353,-0.046107701422862586,0.2391577256044159,0.004081948942200487,-0.14060417697020225,0.0012331852876114732,-0.00474959959718264,-0.004281852448224628,-0.0016951769672746877,-0.07693265032503017,-0.012377587731833622,-0.007936729802929386,-0.029936032264985195,-0.16558548498917672,-0.0009284122321750845,-0.0003349106502747116,-0.03334849496736699,-0.06256502076212332,-0.016229712584838234,-0.21751989217404782,-0.009136658932098625,-0.018439907584460312,-0.0030476193085378104,-0.04668641437656514,-0.19095332893672376,0.2250080407257168,-0.011198711472274296
자본유보율,0.03246387246441168,0.04640239812165042,0.049626348740050494,0.03151725000537011,0.02859764531170894,-0.01658561204740961,0.03593894762657722,0.09544509926433498,-0.028107377580304096,0.03144203651780296,0.002721560015542354,0.1520041354542391,-0.003313549279784922,-0.013957320094432945,-0.03492216341653637,0.006637464393253777,0.004222780481196886,0.053612220733295746,0.036627699467724956,0.06994061986523156,0.05869033217962216,0.12341929846720731,0.06356617766649486,-0.0054964652980689765,-0.03061317182783982,0.15311173838348002,0.10743757545579218,0.159163637594327,-0.021856956014736275,0.10048739741260254,-0.02467204651434019,-0.07094866466509059,-0.022791534522031087,0.0065817524812422125,0.07731843173087033,0.08105495003625833,-0.0008572526941436206,-0.0007123482354605353,-0.00047938827426194803,-0.013864518254049546,0.040041777004377894,-0.0722314579544485,1.0,-0.8628092427797992,0.11318473485544103,-0.03541035751649923,-0.05253580582280856,0.0002511961074453881,0.1391191880889788,0.00036320599984655377,0.00015935787694837194,0.0010537907405417518,-0.0001660363631906875,0.04473875743006682,0.004569069411889093,0.006724777189918539,0.01857182651287622,0.015421778657731047,-0.00047210896540721603,-0.00013872632813165204,-0.037034330946816546,-0.03165684635721673,0.012303409292097391,0.08408876470555708,0.004070250136112658,0.005510797615316511,0.007907466049709506,0.04049598210762182,0.10802365243908348,-0.01190313291810853,0.005678079430184017
자본잠식률,-0.030607934681566567,-0.06402009564899293,-0.07324785444260377,-0.052337617659699034,-0.029801188029358834,0.014887622304701028,-0.03369173494843364,-0.10537205340071011,0.02737416548327683,-0.03803256267308817,-0.06344605672178237,-0.13802791913970533,-0.019261640728590965,0.007929709776794018,0.029591560425504863,-0.03176380360860339,-0.030561887973185323,-0.05033993760563525,-0.03412092561165552,-0.06950412912500846,-0.05676154516722871,-0.1134945475416816,-0.06307522947029402,-0.0046908048725853805,0.01751498463480999,-0.13759124214163215,-0.09999497042339753,-0.14217011062880475,0.02151919436689613,-0.09205038851265343,0.04253247001702941,0.048219341566636195,-0.003907796434844103,-0.0057462104962850875,-0.06996854609031392,-0.07384387165220196,0.000873557153484904,0.0007248068529179365,0.0004902988910970703,0.013206090670899846,-0.0346872416752032,0.06718105443542999,-0.8628092427797992,1.0,-0.10418394810672467,0.03352548350622374,0.047482009223037316,-0.00025692187770892406,-0.12501169791141128,-0.0002868457352183491,-3.07522129217794e-05,-0.0008680319419449036,7.871109045044223e-05,-0.04306111570774221,-0.004492197894682214,-0.006185031119255701,-0.02068588284047087,-0.009571421949179162,0.0004891204675770803,0.0001767785982536537,0.03232997254374578,0.023072050332784658,-0.011044250005188704,-0.07591765159394093,-0.0034218438817908508,-0.004839018092620004,-0.0072960586344929905,-0.03564877617283875,-0.09132447463314383,0.011966034092056713,-0.004868745712791889
부채 대비 영업활동으로 인한 현금흐름,0.11069768718029217,0.03081769813981155,0.055469438483966925,0.06464594833846805,-0.015442197580217688,-0.1264110489280694,0.04935039380845604,0.10171833934503505,0.01880211666802082,0.01907740122108159,0.016399949968489706,0.14843075237442357,-0.031025090240159522,-0.04104492784555344,-0.08494897622475368,-0.014383672862456709,-0.1107420250192988,0.08843059267396237,0.07339703175208621,0.07356139158786743,0.07383199596789405,0.19178966744436413,0.05569625438678818,0.01474223669232279,-0.022096853118514028,0.2033832114417624,0.15435735008907192,0.20894566329371764,0.02131261369827191,0.4696414323436413,-0.08047730419400942,-0.3132857335354997,-0.11410732015645243,0.027783524929943692,0.2863622918578658,0.2869918086462532,-0.004663021526023593,-0.005076664152547574,-0.0006522316607972688,-0.060476297882384435,0.024219180680269386,-0.2576807349513353,0.11318473485544103,-0.10418394810672467,1.0,-0.20951194023291442,-0.500403024201618,-0.001655571746137108,0.2649648320229065,-0.0005088696625989994,0.006945725004500118,0.008646048302778271,0.0019561014006200346,0.009262765881873487,-0.00231222034573308,0.014543010034852408,0.05599072023369063,0.11463613820124864,7.457255837870717e-05,-0.000339498977332512,-0.12287548803325501,-0.11491675914802066,0.008770819280213341,0.23122509170166508,0.009304815175993984,0.020742748121613877,0.0049507729881786535,0.039870638496980935,0.1611373631406175,-0.6378322788628945,0.01035090412501741
부채 대비 투자활동으로 인한 현금흐름,0.004999606201585527,0.018907498661837413,-0.01457081789538619,-0.02937959727801983,0.06841796099188864,0.09632640070667173,0.07380302723569299,-0.0031002730968931504,-0.028333747171851813,-0.011467773627995935,0.02766130487802935,0.010291885386208252,0.03564454479576945,0.00401473970609788,-0.01849280894712017,0.057622244275558746,0.043577098378397905,0.055467276263633146,0.06261813551801593,0.02390345948191506,0.008809452849823854,0.002006279531202078,0.03580514692846042,0.038218247030907586,0.05593059187900338,-0.0030021937535723436,0.007108215574481744,-0.005384157739184816,0.0062419340763708395,-0.08842192034750448,0.3671336074310862,-0.20537747720526534,0.011053531839917452,0.010536891624060645,0.09979248653162208,0.09372938117468348,-0.005166543679834335,-0.0026991401102227333,-0.005483084827468609,-0.0058749007662346805,0.01735918341698689,-0.046107701422862586,-0.03541035751649923,0.03352548350622374,-0.20951194023291442,1.0,-0.6428559534862038,0.005092099045057286,-0.03876881716688754,0.0011660569603097442,0.004374271027350287,0.002782506818072439,0.0018611934484766017,-0.09797672092782442,0.009984829970553036,0.010013944028100779,0.00884287141967986,0.0794267403419423,-0.00419859763805478,-0.004165757604621266,0.02655980068316689,-0.022232512005443916,0.01972031778675063,0.13892445771403333,0.01303945636970146,0.013319378697063684,0.005116283060923921,0.02487780586682086,0.08407044739808,0.13581735060678357,0.015514796608966873
부채 대비 재무활동으로 인한 현금흐름,-0.0842359217847835,-0.0371183475839149,-0.034216994906524294,-0.028686575890755524,-0.03346868476322706,0.019745737694683702,-0.10520141836583169,-0.07317525772762068,0.011773422286858022,-0.0003661568596200451,-0.039343518153144866,-0.12183873809500552,-0.004122798317808725,0.03150157703422042,0.08795960115702224,-0.03696330535077807,0.04751114407821971,-0.11336705472568144,-0.10941508496221271,-0.07236870630266119,-0.06536079391450998,-0.13747117472776468,-0.06948463105295201,-0.045804319487620114,-0.03303921354554307,-0.14008723407960763,-0.11200790167443275,-0.14259002885964428,-0.023980752708983366,-0.25950120697038037,-0.23353734274016172,0.44795415341636113,0.08294482380373275,-0.030517289122582284,-0.30961049093530224,-0.3051930821838425,0.007621824206138063,0.005871823650896149,0.005013595837358542,0.05827217270427292,-0.03385550393537853,0.2391577256044159,-0.05253580582280856,0.047482009223037316,-0.500403024201618,-0.6428559534862038,1.0,-0.0029703798799461697,-0.1450356758915611,-0.000430957941585006,-0.008088420445361363,-0.007072397763695759,-0.00245309271179453,0.10273607172223068,0.0017591036734996494,-0.02614297141069325,-0.04227319578730474,-0.1455690180041178,0.003471364921773493,0.003872914258166093,0.0779656036249318,0.10673750650351162,-0.028839526039586397,-0.3005177228383772,-0.020406801936420787,-0.02683621473261328,-0.00788817715781616,-0.06026766930163474,-0.2058654308923437,0.32739603613665774,-0.02400583819634027
ROE,0.000655630745303827,0.00024933783450353304,0.0004900914304845531,0.0005186892188947483,-0.0002048134963572325,0.0012705755411371235,0.0007291969735007131,0.0005155465831685692,0.00039020150289782485,0.00022423425712816427,0.00024736280401213437,0.000557756128637011,8.90729983482821e-06,0.0007637496444725852,0.0010974769019611557,-0.0007110840103862238,-0.0032170625077526348,0.0007544348667130772,0.0007225672204973252,0.0006806788525804815,0.0005253216621739438,0.0006530189041891389,0.00048670521433388304,0.0005405827541041424,0.0006891641702638892,0.000551866612499847,0.0006610802424868587,0.0005004641239666776,0.0003415495482445709,-0.0006027704741947976,0.003932371590466402,-0.0025893689125284147,-0.0007622887183009716,-8.833160032943832e-05,0.006676193254278567,0.006884238510321979,-0.5678772086130545,-0.6576764725963945,-0.015274056884429066,0.0020097074157874252,0.0038389900476793267,0.004081948942200487,0.0002511961074453881,-0.00025692187770892406,-0.001655571746137108,0.005092099045057286,-0.0029703798799461697,1.0,0.0004886623809408957,0.6409568562600036,6.487783781980521e-05,6.312681745224534e-05,2.027775661232138e-05,0.0007272569546329977,0.00011661076396489988,0.00010715044172794006,0.0003976859374882582,0.00109362358849949,-0.00841419606360246,-4.705712461925391e-06,0.0005690469108595066,0.0007405058684253423,0.00019275303483740067,0.0018003895851724553,9.383708840744359e-05,0.00017640450114420986,2.5627209643228542e-05,0.00037629436271763614,0.0015312889371441303,0.0030602755672386904,0.00011855724826092984
ROA,0.06618572767909336,0.02376760498518303,0.017718371873190038,0.015609680874685034,0.029091057862950343,-0.021794676353355576,0.06375672872574856,0.07341755820670617,-0.013921537688524098,-0.02038498641296215,-0.0007069968620186378,0.14199454886808552,-0.019246195076082013,-0.03053619066349254,-0.05150556384778434,-0.003964962313607814,-0.04236482985611679,0.0762500624880345,0.06451651764608754,0.032204521756236136,0.022502323302348252,0.2106994225735127,0.07599942487684236,-0.0794277280249949,-0.043801053840915136,0.2906467640666815,0.1511976399521513,0.31601161948516104,-0.0064207474900318025,0.14133092995660204,-0.004594348681950281,-0.11430678629716594,-0.05751969809783879,0.022232203873966745,0.14417302305110413,0.1520926617774566,-0.0011504067413233134,-0.0009658444983560483,-0.0006272213175951687,-0.016596224083974518,0.03496738852473611,-0.14060417697020225,0.1391191880889788,-0.12501169791141128,0.2649648320229065,-0.03876881716688754,-0.1450356758915611,0.0004886623809408957,1.0,0.004344066065428525,0.007613670012293275,0.010921037362836885,0.0037590713799051,0.13626288055961563,0.01922160449941862,0.011472263506829661,0.07728018606912863,0.08457630391550984,-0.0007319152201269162,-0.00010853859283837337,-0.0476454015220255,-0.080553962450467,0.021059401611398732,0.1929779370991659,0.004771651837010819,0.018711535431183982,0.004733078759272801,0.03445031105474127,0.14117679705701824,0.3391546143777727,0.00755808305116397
