,자산,비유동자산,유형자산,유동자산,재고자산,매출채권,자본,자본금,자본잉여금,기타포괄손익누계액,이익잉여금,부채,비유동부채,장기차입금,유동부채,단기차입금,매출액,매출원가,판매비와관리비,감가상각비,영업이익,영업외수익,영업외비용,이자보상배율,법인세비용차감전손익,법인세비용,당기순이익,기초자본금,영업활동으로 인한 현금흐름,투자활동으로 인한 현금흐름,재무활동으로 인한 현금흐름,종업원,차입금,이자비용,매출총이익률,영업이익률,순이익률,부채비율,유동부채비율,비유동부채비율,유동비율,금융비용부담률,자본유보율,자본잠식률,ROE,ROA,ROIC,매출액증가율,영업이익증가율,순이익증가율,총자산증가율,유동자산증가율,유형자산증가율,자기자본증가율,총자산회전율,자기자본회전율,순운전자본회전율,유형자산회전율,매출채권회전율,부채 대비 영업활동으로 인한 현금흐름,부채 대비 투자활동으로 인한 현금흐름,부채 대비 재무활동으로 인한 현금흐름,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,Beneish M-Score
투자활동으로 인한 현금흐름,-0.9296894341124775,-0.9211675231776842,-0.912531877191123,-0.8849149085817275,-0.7959731372144029,-0.8552627428143063,-0.9209440096045421,-0.6758829672077863,-0.8215919763704935,-0.2590890170749328,-0.8586473259422899,-0.9108631306529266,-0.8970667599772226,-0.7413978420846212,-0.8952262160514872,-0.7875887403372555,-0.8960276211822175,-0.827157524368592,-0.8245676469387085,-0.6697623914701095,-0.9085516984852036,-0.7733263189543836,-0.80267502708394,0.006015837391278664,-0.8786573981266935,-0.8525922004397525,-0.86168710168899,-0.6916662567415014,-0.8889670960587837,1.0,-0.18338683211110945,-0.6505604258277208,-0.7719954180564451,-0.8214115196694507,-0.0005747715142739634,-0.004184196585765687,-0.004442352819372481,-0.00020792008461839465,2.5648946832033268e-05,-0.0004389993017620363,0.000387993833294119,0.006317377773910423,-0.026224770602450567,0.03702561955204657,0.0002691861072305915,-0.004412945671610476,-0.00015776680381033144,0.00033973724812576907,0.0006656722289362313,0.0004690877828100752,-0.02124623788519151,-0.001516138428618996,0.002157269225589707,0.0020050017056500854,0.018485808875706163,-0.00022568640334285457,-0.002735314754527059,0.007442231808379243,0.011705215094694502,-0.02347187903711442,0.03861108095095583,-0.01062395673826812,0.004277139540843235,-0.014717262668916662,0.002880423089565768,-0.0006763045542079539,0.0003787059515397862,-0.0023687793056071113,-0.0186842471134773,0.02019627157345227,0.0034164505891598946
재무활동으로 인한 현금흐름,0.07738346473196914,0.05936661454304092,0.07052219720618037,0.10321997458263557,0.11733373573359257,0.04138326159766412,0.04106619008788469,0.04141563284839477,0.08142963706016736,0.10502973607761304,-0.02511893624666724,0.09292110254470115,0.08949948278533716,0.20622033275660068,0.10608179466331738,0.18636419418335334,0.07987085926379597,0.11254382346848414,0.01838300282456329,-0.08021548747339849,0.002889150652561859,0.05823971095761169,0.026721505019227508,-0.01009730274684111,-0.002837961150616072,-0.011816172293477948,-0.0053390512363415184,0.03421288472136206,-0.16942916734248256,-0.18338683211110945,1.0,0.032449262809915586,0.20880979850628484,0.015609656105907326,-0.00632553454500057,-0.09086930972886406,-0.08966684634114573,0.0017008668309118132,0.0010136945588949935,0.0016010557002152715,0.0388509185493244,0.0772192448196777,-0.01995809578350853,0.01176561511885078,-0.0007303364311384409,-0.035740806702903485,2.9752176379783675e-05,-0.0010534976149405124,0.00010541731550310794,-0.0005423493342536813,0.05312495748046067,0.005366649351427358,-0.0010082441748569195,-0.004029900741760444,-0.042096697215186864,0.0010398440428485232,0.0007200915093574728,0.030339508506346632,0.029753073814489515,-0.10250316846697076,-0.0744045134481903,0.15340009159729537,-0.0022136202268310443,-0.06409851926190167,-0.0029087976285822295,-0.005259009147950969,-0.0015657659462683742,-0.013067951052362463,-0.04165166761548924,0.07903806944352314,-0.003164022370272113
종업원,0.6568101381369232,0.6248737328644803,0.6281645242427034,0.6623965912972132,0.6431397846738064,0.5969856776682609,0.6448988537511883,0.6091985872830675,0.6213616350502658,0.16666882776239644,0.6381630399676634,0.6659465960925037,0.5883934220045642,0.40325641675867335,0.6817344914635061,0.6370247012526836,0.6782221393815233,0.6657724657332936,0.6846715792777901,0.5105785926783019,0.629569415746173,0.6616159368838861,0.6275059674100791,-0.0030382717532973632,0.6345050757250508,0.5832470269047187,0.6270392843466864,0.6228428074503394,0.5831798114792379,-0.6505604258277208,0.032449262809915586,1.0,0.682934297829193,0.48309875589335477,0.0017256161938999728,0.017719751832954274,0.01720443573805624,-0.00038887323961135347,-0.0003228681081080963,-0.00021798517968323828,-0.0031261716453176804,-0.014913277459515048,0.005598518283149141,-0.005954556175667278,0.00011190846663671821,0.008394670958139212,0.000183702829716829,-0.0005277438246956282,-0.0007696535071078272,-0.00037837483279641517,0.0021411174613191093,-0.0007881896767315288,-0.0023633719601284966,-0.0030883982077576726,0.0004709195014274499,-0.00019293901144227122,0.00045325211591744433,-0.010044198361506655,-0.016662186026634884,0.018708950597460854,0.0042270684420441075,-0.018251685767292573,-0.0037503793120412074,0.0225259975010363,-0.0025849588729720575,0.0010490271451573418,-0.00010781533415339912,0.003963059823349713,0.022377844055654645,-0.013186925523301966,-0.003054041617176619
차입금,0.838677419980702,0.803903992532067,0.808532177063362,0.8501493574725589,0.844192343395838,0.7876528387101202,0.7992626417141128,0.6306097268625884,0.7030143525110841,0.14626834226301216,0.7103651118960601,0.8571160680974954,0.8076591566245163,0.7916464051939237,0.871078363868559,0.8646840574956466,0.8655638160812887,0.8777013781808778,0.6837554512296229,0.44811079796696124,0.7793500542049464,0.7368890409595689,0.7544505178057246,-0.004417862127784638,0.7344565433465093,0.7122342027411893,0.7155036802132443,0.6438844195255962,0.6410695508249897,-0.7719954180564451,0.20880979850628484,0.682934297829193,1.0,0.7299330922011618,0.000344675070272932,-0.001117596065968032,-0.0013555340395441046,-7.011022022756385e-05,-0.00011231300972462155,4.844939292179141e-05,0.005986974610036065,0.001732310773927859,0.007846558009425568,-0.019846230733783658,2.0488279741259777e-06,-0.003732171664907593,0.00019919647927090335,-0.00016117274917032306,-0.00044493725857941007,-0.0003496701811078484,0.005434241982133497,0.001264213022027101,-0.0010308233320522062,-0.0027833100690494708,-0.01567030823343312,-4.47688530409525e-06,0.003165081880381231,0.0004404555606854,-0.006619478625004548,-0.004732776838419608,0.008942058913634249,-0.005377712403189414,-0.0024716990686500435,0.015626969701954454,-0.0016075528038989194,0.000900890819780616,-0.00021419666232481277,0.0028393833676028865,0.016583664966562692,-0.001588522809271359,-0.0019182052833247372
이자비용,0.8888067955565163,0.8930192885676584,0.9037959608347588,0.8341433236520389,0.7541611926199113,0.8731055982505898,0.8218129684989459,0.6657565539202169,0.7418571665796928,0.23566598974907227,0.7465385991442316,0.9081778276782697,0.9234801750682233,0.750560575816676,0.873518149622028,0.8048370019134098,0.8619351012597188,0.8066802331766253,0.7153806967537278,0.6061026442437406,0.843751241609957,0.7333442283243284,0.80896102128555,-0.006431021095256344,0.7535741539663202,0.7507461960751254,0.7302262876481038,0.6729738600553322,0.8142693065138868,-0.8214115196694507,0.015609656105907326,0.48309875589335477,0.7299330922011618,1.0,0.0014182051098373403,0.012065434285426615,0.011395471973780887,-0.000409700864554428,-0.0003276395041797198,-0.0002500698301780024,-0.0019224368092515586,-0.006816106279922506,0.013259475131345587,-0.024571155730616696,0.00015054403195002215,-0.004330063601761727,0.0003413688101430658,-0.00021936141540328775,-0.001070910310964746,-0.0004692665642194673,0.0028566097636369045,0.0012308344653913076,-0.0015459148055433601,-0.002863749360461077,-0.014799235225353279,-0.0002590931060294182,0.004839467468704546,-0.004843306917821108,-0.014123253826007738,0.006071402112477536,0.01617923193618339,-0.020204816127608154,-0.003322170478286151,0.02517360776666029,-0.0024123029101843995,0.0014376263460594832,0.00020807801552967192,0.004428441229162332,0.023522859010906526,-0.01456697680313158,-0.002825909929711618
매출총이익률,0.0017017760016501012,0.0016021404448002111,0.0017918935266495058,0.001936510276025539,0.0013702420312625366,0.002637716217706367,0.0021129183555020255,0.002326314181049511,0.0015411472606934695,0.0013673869195806724,0.00239061272326419,0.001313706844484186,0.0010738837779482805,-0.0005160981517014731,0.0016094205262475736,0.00042955246879321354,0.0023056988201164376,0.00208768756356334,0.0020210689970371265,0.0017104144899198622,0.0028799978465638863,0.0019320662016266133,0.0016970697816731833,0.007243024545361802,0.0030252571350222416,0.0022299168058418227,0.0032011357968493174,0.002178161661153491,0.003016138827376701,-0.0005747715142739634,-0.00632553454500057,0.0017256161938999728,0.000344675070272932,0.0014182051098373403,1.0,0.10124032309308126,0.10199738931110389,0.00014226787442943596,0.00012096160293616972,7.509670090762903e-05,-0.00750244565320308,-0.10266446643270978,0.006522283699268679,-0.005685283474267211,-8.564681488526857e-05,0.02167929304709296,0.00012321755061378713,0.0005537598930684981,0.0004892672683977842,0.00019249360766561584,0.008999593257950394,0.0014642965226947943,0.0008890949673290079,0.003486576533390308,0.019540833410423994,0.00010498404483223512,7.349419065655909e-05,0.0037342865947821856,0.006993215432604937,0.027540343640592786,0.00975815788808324,-0.029292665224446464,0.001817904949110954,0.025450913566749306,0.0010236926780033185,0.0021894405300827494,0.00035587190099354394,0.005568749995953902,0.022480747505572544,-0.020914891294938807,0.0012546559647572334
영업이익률,0.015646356531339434,0.016771305974652453,0.016468380923506918,0.01420968718490378,0.00150156525091908,0.026622909259166404,0.021366137009737402,0.0148122188728839,0.019699686988243648,0.012910603199864588,0.022789262356921667,0.010946573737013791,0.007508124557101269,-0.017633984594148697,0.014415929111489438,0.0006609716957011601,0.02277533928161464,0.021081920507810954,0.019854765009737856,0.016958755816054875,0.02639441463112804,0.018187175039698685,0.015630214899723,0.12499177860288975,0.0274407792217422,0.021689610580074115,0.028588369227623967,0.017335216827743465,0.036346568429376155,-0.004184196585765687,-0.09086930972886406,0.017719751832954274,-0.001117596065968032,0.012065434285426615,0.10124032309308126,1.0,0.9629720841405515,-0.01237565572607065,-0.015184133075902877,0.0010531973072853828,-0.12096107326891765,-0.8359965435388105,0.07649734240285602,-0.06911513732493602,0.0066866653831999835,0.14056167338214146,0.005939055941116835,0.00546983930567206,0.004832393652161548,0.0019012947649741207,0.08889299821749966,0.0144612263627442,0.00878080581139228,0.03443665190868755,0.19302848258915048,0.001036365521894774,0.0007256138921490224,0.03688357707107276,0.06906191629817562,0.2829484558690331,0.09209085000277906,-0.29644824732183866,0.01795337761512731,0.25138932321058477,0.010108237461242167,0.02162627355308405,0.0035146692595977927,0.05500415027850111,0.2220527359678992,-0.24768577270618145,0.012389217406353506
순이익률,0.015155484009087613,0.016349588349022365,0.015984262718199443,0.013582911438633098,0.000555858799383219,0.025832653194440135,0.020852835883467254,0.014445661761737939,0.019243044071515423,0.012675920717575584,0.02224030828547985,0.01049503585922828,0.007152289850255562,-0.017785254304087835,0.013845310971184702,0.0003273259352705587,0.02209017175450504,0.02044743683479469,0.019209580858163915,0.016441507636782652,0.02570931357805246,0.018622059599101806,0.015005528581197082,0.11691918398018762,0.027308298149305476,0.02121922053024976,0.02856657365511909,0.01688248686107789,0.03611600288655786,-0.004442352819372481,-0.08966684634114573,0.01720443573805624,-0.0013555340395441046,0.011395471973780887,0.10199738931110389,0.9629720841405515,1.0,-0.00618600111651737,-0.007946919837441333,0.0011078403904178557,-0.1183407278098785,-0.8194462868303141,0.08023082682542253,-0.07297342495283232,0.006894394405018908,0.14822800944997336,0.006121120211408344,0.005305285568428703,0.0046870172349591285,0.0018440990606658195,0.08621878679462147,0.014026189226215303,0.008516647841502075,0.03340070521470078,0.18722145933317158,0.0010051868520168992,0.0007037847930394832,0.03576892208802657,0.06697836119302651,0.28342708469312056,0.0864324429319681,-0.29223949455346054,0.017413272340425386,0.24382659447502353,0.009804142171707214,0.02097567389847174,0.0034089359225811184,0.05334942123019451,0.2153725608308618,-0.24578652579921964,0.012016500760365324
부채비율,-0.000373658792074903,-0.0003685517829454766,-0.0004272440650861042,-0.00039657347179276105,-0.000535807002290695,-0.0005642985629899194,-0.00047105403619851494,-0.0006827349596560226,-0.000464627241184968,-0.0003029741849110956,-0.00045277717279874354,-0.00028754210441186165,-0.0002645327177216998,-3.692447356076391e-05,-0.0003310244330447737,2.1836785036748876e-05,-0.00047915984398518957,-0.0004455791083803147,-0.0004347364815470331,-0.00036362949667809543,-0.0004917473558301569,-0.0003999920739804475,-0.000405269103242624,-0.004829771493188024,-0.0004720946754638531,-0.000461035904879132,-0.00046417138186879644,-0.0005378689414213683,-0.00047696481527798376,-0.00020792008461839465,0.0017008668309118132,-0.00038887323961135347,-7.011022022756385e-05,-0.000409700864554428,0.00014226787442943596,-0.01237565572607065,-0.00618600111651737,1.0,0.8522026689912839,0.5246678468678334,-0.00019059244740325234,-5.931256516404433e-05,-0.0008469789684375297,0.0008629872893798226,-0.5678769751413731,-0.0011361560888093376,-0.3951675567510329,-0.00011426583991032965,-0.0001007822213276578,-4.003308317875154e-05,-0.0018729576822211131,-0.00030442440807080764,-0.00018121962188430242,-0.0007255492853559213,-0.004019120168964923,0.48912377664915524,0.33053266683519533,0.01366366419131787,0.0066857493097541255,-0.004646022229714471,-0.004855262332897413,0.007310731830455013,-0.0003744138212275012,-0.005304674254909333,-0.0002095441727091525,-0.0004552046698286639,-7.420720372005949e-05,-0.001160354662642827,-0.004685592203669086,0.004620816012428033,-0.0002571333423445976
유동부채비율,-0.00032139641028826793,-0.00035378738770197333,-0.00035482550640375185,-0.00027523816950140333,-0.0004411702411796879,-0.0004679252546045881,-0.0003906126311684421,-0.0005657786999419594,-0.0003852918400840493,-0.0002512357866838265,-0.0003754830677275926,-0.00025722219449159436,-0.00033884010737319186,-0.0005657589413418809,-0.00021661724445749505,0.00023844971215930473,-0.00039861157186036906,-0.0003695022958016456,-0.00036904115841906413,-0.00030167632677926664,-0.0004060499531663803,-0.0003345896936393861,-0.0003349150267923244,-0.005500795476134121,-0.00039171205352134817,-0.0003822511489282299,-0.00038522787622092695,-0.0004456473992609959,-0.0004437505782813479,2.5648946832033268e-05,0.0010136945588949935,-0.0003228681081080963,-0.00011231300972462155,-0.0003276395041797198,0.00012096160293616972,-0.015184133075902877,-0.007946919837441333,0.8522026689912839,1.0,0.0017094415746133484,-0.0002293239221379846,0.0005777234763395533,-0.0007038303388167907,0.000716047062128984,-0.6576762385226157,-0.0009536761757610474,-0.4641109480186086,-9.476009123349738e-05,-8.368269342677028e-05,-3.3187440928394944e-05,-0.001552781988558647,-0.0002524084052177806,-0.00015052098664551604,-0.000601673100092773,-0.0033690193367616863,0.054180265821820735,0.0009395776775257745,0.00309512257352836,0.0009156645607289695,-0.005026961141457549,-0.0025204402237981316,0.005633770341915994,-0.00031131713570452615,-0.004397787200959495,-0.00017480773530543985,-0.00037741052545997935,-6.152513448743836e-05,-0.0009620658721866464,-0.003884712356646071,0.005482940683698217,-0.00021436783413529862
비유동부채비율,-0.0001914295957173633,-0.0001289016300284079,-0.00023938877105973363,-0.0003103692135402526,-0.0003065628368699423,-0.00031729086296330966,-0.00026485141314771323,-0.000384392270582875,-0.0002612129239321842,-0.00017032473349144205,-0.00025452603987287186,-0.00013132251491737465,4.560388488579053e-05,0.0008498867710057306,-0.0002804958343597851,-0.0003466234480236359,-0.00026734441381292076,-0.0002505305299562161,-0.00023050193846417148,-0.0002041900761136167,-0.00027928729387577227,-0.0002201677899356251,-0.00022973817677747845,-0.0002808366484703632,-0.00026503444575526645,-0.0002592922298861029,-0.00026043849709095335,-0.0003029809045028744,-0.00018961219726787733,-0.0004389993017620363,0.0016010557002152715,-0.00021798517968323828,4.844939292179141e-05,-0.0002500698301780024,7.509670090762903e-05,0.0010531973072853828,0.0011078403904178557,0.5246678468678334,0.0017094415746133484,1.0,9.155823800171342e-06,-0.0010543649928682905,-0.00047361326795721133,0.0004843523527021551,-0.015274361915924966,-0.0006197846902474819,-0.00012627922343164756,-6.421104414996164e-05,-5.6463302478305056e-05,-2.251501554015831e-05,-0.001053214159934224,-0.00017114606036210705,-0.00010144816350132108,-0.00040775672076548777,-0.002199921744402403,0.846691065350626,0.6302075810292237,0.021079498123791843,0.011288784732092905,-0.0007006123467626533,-0.005178901416478754,0.004806347261423799,-0.00020906414314539733,-0.0029830724321967,-0.00011606726027015996,-0.0002559398564986925,-4.172354902031548e-05,-0.0006523838325212806,-0.0026346606784836144,-8.9431324895129e-05,-0.00014265507256981148
유동비율,-0.0013954408816824583,-0.0033982923947840147,-0.003486759887601322,0.0023754783122454026,0.007843339764270239,-0.00450053943039193,-0.003446697453907139,-0.0005177298305409494,-0.003363348877849574,-0.002533479152225865,-0.0036832931132070776,5.827434862852525e-05,0.006061590887262288,0.03416822348338148,-0.004341507973674088,-0.0055071662405322035,-0.00396532118109197,-0.0036869827571342994,-0.003359481544344366,-0.003104253162170167,-0.004562202655288951,-0.003290598523396778,-0.0026224479439649435,-0.006145553982290109,-0.004862654265342926,-0.003596044532373389,-0.005142335541390243,-0.0017807810319078134,-0.011178846547143418,0.000387993833294119,0.0388509185493244,-0.0031261716453176804,0.005986974610036065,-0.0019224368092515586,-0.00750244565320308,-0.12096107326891765,-0.1183407278098785,-0.00019059244740325234,-0.0002293239221379846,9.155823800171342e-06,1.0,0.09647653718282378,-0.013759068028530275,0.013090646235508442,0.002006043434733469,-0.016146783666058772,0.00014104144964912464,-0.0001910888143307343,-0.0005238551453199477,-0.0002607900569345326,-0.013016930922456383,-0.002306025518101052,0.0001430544545574885,-0.003412551267143735,-0.031249713532836013,-0.00017142815336837654,-0.00013247748917768316,0.021469897861120083,0.010589241168171696,-0.059153713425959084,-0.006009488697095789,0.056464525897913564,-0.0026958133894640825,-0.04033848003083433,-0.0006400632497420166,-0.0027896332825940325,-0.0005670042388192481,-0.008630860985143795,-0.03562810205408363,0.06132411913174047,-0.0009962967530056349
금융비용부담률,-0.01318310830921878,-0.014660499616040793,-0.014920150106376009,-0.011001621566557497,0.0011648795226560703,-0.022424866435639176,-0.018444977516898976,-0.01692415549598811,-0.016630330457011556,-0.010780614632375203,-0.01948037900573466,-0.008907687434320636,-0.006324095566813009,0.01484644247145011,-0.011486485962633885,0.0017436798657824476,-0.01916761637701012,-0.01774091733482325,-0.016513803952528126,-0.014225901161789099,-0.022695295155441334,-0.014950536439551824,-0.01172810238301269,-0.016194464707949694,-0.02428679740794263,-0.018210113874004542,-0.025613362651231823,-0.015876464986949577,-0.03320090329703789,0.006317377773910423,0.0772192448196777,-0.014913277459515048,0.001732310773927859,-0.006816106279922506,-0.10266446643270978,-0.8359965435388105,-0.8194462868303141,-5.931256516404433e-05,0.0005777234763395533,-0.0010543649928682905,0.09647653718282378,1.0,-0.07154450286677295,0.06643585519937592,0.004052712170981794,-0.13705844660895888,0.0011846935432034843,-0.004603385487390835,-0.004066914889750081,-0.0016001183772457346,-0.07481188166475587,-0.012170459872918513,-0.0073898565127705745,-0.02898167056475323,-0.16245185371182957,-0.0008721930566070998,-0.0006106737677519287,-0.031027716327017812,-0.05810427220782448,-0.2544537894776416,-0.041640617553682945,0.22924107494135404,-0.0151094268448641,-0.21156789823673436,-0.008506987875431646,-0.018200554205418554,-0.002957924959750813,-0.04629119261906227,-0.1868783920670526,0.22489532370128096,-0.010426641117034811
자본유보율,0.02671405228793361,0.028978996381728187,0.01968548905590756,0.023685576918976468,0.010189001035240536,0.020377494986682006,0.03586626280495396,-0.011127351242782243,0.028773689553940857,0.013409050625131527,0.041986402815270434,0.0184221094886544,0.019817597046092976,0.00904666363086581,0.019647397736646165,0.013215034098064668,0.022312793890183803,0.01505430584578877,0.035120889018445435,0.033661529656402546,0.034808429607523186,0.018991931192722744,0.0124296083659934,0.03991995929339058,0.04219881476430584,0.03646088775706399,0.04396373093611296,-0.00723531501333166,0.03451171102281006,-0.026224770602450567,-0.01995809578350853,0.005598518283149141,0.007846558009425568,0.013259475131345587,0.006522283699268679,0.07649734240285602,0.08023082682542253,-0.0008469789684375297,-0.0007038303388167907,-0.00047361326795721133,-0.013759068028530275,-0.07154450286677295,1.0,-0.8625413811221582,0.0002496965747032436,0.1356542237068328,0.0003666693023269078,0.0002237490600423625,0.0010869756533961011,-0.00014598636210358523,0.04413540144956078,0.00480209885167253,0.006739434950405938,0.01875581994162855,0.014795702013102565,-0.00046665891627304426,-0.0002801392874623314,-0.036677902357556844,-0.03111175241228566,0.11038394207672955,-0.0335481038272422,-0.05091746262081283,0.01233775956234011,0.08377251444948175,0.004102202516784874,0.005691714736855957,0.007905520419328717,0.040703732636081166,0.10723912254775428,-0.011431292676899761,0.005714240548602345
자본잠식률,-0.03930334215825195,-0.04198551761876135,-0.030718659177286896,-0.03494198388762683,-0.02170097628503555,-0.03019645179238458,-0.04884968044711054,0.010391104173170821,-0.03393442354486288,-0.027768289708013188,-0.043486311614734624,-0.030667490002924694,-0.030604990710027296,-0.02394189091248611,-0.03269709040478094,-0.027306244692275418,-0.03274343203963291,-0.026246164035584486,-0.042435538895518626,-0.03921802284179206,-0.04296868481558631,-0.028995310205404173,-0.02332903106034763,-0.03448010411669666,-0.04996250405075408,-0.045114673860173544,-0.050451682537719526,0.006644957584801226,-0.04304313520642479,0.03702561955204657,0.01176561511885078,-0.005954556175667278,-0.019846230733783658,-0.024571155730616696,-0.005685283474267211,-0.06911513732493602,-0.07297342495283232,0.0008629872893798226,0.000716047062128984,0.0004843523527021551,0.013090646235508442,0.06643585519937592,-0.8625413811221582,1.0,-0.0002551434075247461,-0.12151360993556029,-0.0002909120178651459,-0.00014287750072165424,-0.0009017271697545154,4.9790979870382434e-05,-0.04330295336318884,-0.004907614953349601,-0.006175123652108655,-0.02094552932868456,-0.008870108954313637,0.0004836306331722353,0.0003109132356666793,0.031967469471676425,0.022620999158555012,-0.10126715826987587,0.031471652826745584,0.04605814467137874,-0.01103308279785248,-0.07547056216345431,-0.0034346011773724763,-0.005051816532169195,-0.007273373480624415,-0.03575547633704479,-0.09062388836380857,0.011622200033216432,-0.004879830156471248
ROE,0.00010483940229150262,0.00012086026191438043,0.00011933568412764953,7.951654393724942e-05,0.0002383627737688106,0.00016756916213602814,0.00013473624914976887,0.00019383141571326817,0.00012575748811060366,8.250212147237104e-05,0.0001342016765489131,7.901798932890431e-05,0.00014490326951438717,0.0003304122017272454,3.251168521095921e-05,-0.0003021608611699417,0.00014348769131640243,0.00013196148518267734,0.0001329546756875123,0.00010645188696947733,0.00015850709534179553,0.00013029052697054543,0.00013163307847696124,0.00382672808122462,0.00015485352037031147,0.00014943531521849652,0.0001558767799338637,0.00015533991501368296,2.699695741506397e-05,0.0002691861072305915,-0.0007303364311384409,0.00011190846663671821,2.0488279741259777e-06,0.00015054403195002215,-8.564681488526857e-05,0.0066866653831999835,0.006894394405018908,-0.5678769751413731,-0.6576762385226157,-0.015274361915924966,0.002006043434733469,0.004052712170981794,0.0002496965747032436,-0.0002551434075247461,1.0,0.0005349994635081158,0.6409179967597292,6.417417750991837e-05,6.178779417134053e-05,1.9790741154318394e-05,0.0007117931182288211,0.0001160887459994915,0.00010364521832201907,0.0003936242056333263,0.001077670933970851,-0.008414565509012163,-2.4338441284136217e-06,0.000553918862185271,0.0007110518306243785,-0.0015601787471238358,0.004830512529913695,-0.0028589947448252623,0.00018556180177074915,0.0017636533296224576,8.98019305005217e-05,0.0001757149804163935,2.514078169257829e-05,0.00037576425434839207,0.0015076816605493596,0.0030406653416440096,0.00011360805084671777
ROA,0.004500737502676095,0.0035840072388920196,0.0031740993351047236,0.006733939872231118,0.0013953468211072636,0.009493911344042429,0.010666738655754954,0.0011066340780590816,0.0008051977796075989,0.00033882314683519616,0.01819929583493889,-8.779500408555673e-05,-0.0021335168313383326,-0.011034281971490213,0.0018147842272159356,-0.003892069986419078,0.008955503406406428,0.006945899117104722,0.006871052034144624,0.004945293672414001,0.028519273451808512,0.014345277428495225,-0.008167695092310561,0.033719839724976906,0.04383594390227579,0.0227109765681511,0.05382400815961894,0.0032386864183905533,0.019359079128155893,-0.004412945671610476,-0.035740806702903485,0.008394670958139212,-0.003732171664907593,-0.004330063601761727,0.02167929304709296,0.14056167338214146,0.14822800944997336,-0.0011361560888093376,-0.0009536761757610474,-0.0006197846902474819,-0.016146783666058772,-0.13705844660895888,0.1356542237068328,-0.12151360993556029,0.0005349994635081158,1.0,0.004725507121689206,0.007525247780518603,0.010695724166445843,0.0037377731633765213,0.13243480341815458,0.019187660396597497,0.011021979005800554,0.07627906220870836,0.08350526134572242,-0.0007232560933036232,-0.00014439840282766295,-0.04672951989846343,-0.07895143124858199,0.26761185304352064,-0.03365795006080076,-0.1466522279232289,0.020205444268741348,0.1887031965446262,0.004497488326184643,0.018579402754324476,0.004620269933031292,0.03435387437464497,0.13829939414957948,0.3486879244942253,0.00717232341892643
ROIC,0.00026593712139249203,0.00026588109670143883,0.000265292962232128,0.00027991775489903404,0.00030926477021615454,0.00039314311521348045,0.0003130997622126101,0.00048116853139787793,0.00024011916577983716,0.00017581093197357209,0.00030757235553886917,0.00021988089550152538,0.00025111298933414976,0.0005481154599418998,0.00022116547567131495,8.785855468679903e-05,0.0003131385598956707,0.0002679184531521534,0.00031047912586018106,0.0002443737106802739,0.0005122774541301769,0.0003176268009404709,0.00039748882117334914,0.0029197057238494212,0.00046992866489117217,0.00037817490491850146,0.0004873843567561438,0.00032720928836048546,0.0001891664391031424,-0.00015776680381033144,2.9752176379783675e-05,0.000183702829716829,0.00019919647927090335,0.0003413688101430658,0.00012321755061378713,0.005939055941116835,0.006121120211408344,-0.3951675567510329,-0.4641109480186086,-0.00012627922343164756,0.00014104144964912464,0.0011846935432034843,0.0003666693023269078,-0.0002909120178651459,0.6409179967597292,0.004725507121689206,1.0,9.910979974615622e-05,0.00010487769933207683,3.6328062660559774e-05,0.0013875972219424143,0.0002210771992850913,0.0002395338219988179,0.0007812872864281174,0.0009697147915553821,-1.8492322395695205e-05,0.23442281557101222,-0.004489614494378856,0.003125854648403797,-0.0003526566071355111,0.0011566918950914064,-0.0005083801098198865,0.0003362411765632732,0.0037433617963349747,0.00017496691020544243,0.0003301128727621282,0.0001745150693786955,0.0008200747025057597,0.002969373927403,0.004354150603013341,0.0002179123856534129
매출액증가율,-0.0001813913410079135,-0.0003032517991430876,-0.0002554004745491429,3.962534855525993e-05,0.00034813627689059045,0.0001637574073011838,-0.00032296611914960245,-0.0007173644477345413,0.00019688163548674375,-0.0004035867553592949,-0.0007238153227638979,-7.001955995920899e-05,-0.0002500471457401981,-1.1059822453889519e-07,9.503853964588304e-05,9.279058381437183e-05,3.8976106676647876e-05,0.0001408144719167263,-0.0005421022139352491,-0.0005884242668298922,0.0002710342754921325,-0.00010432766726556652,-0.00017264144886045682,0.015233160845733845,0.00040416025068812855,0.00013342178427747914,0.0003935244288280564,-0.000773658058075204,8.712509359086827e-05,0.00033973724812576907,-0.0010534976149405124,-0.0005277438246956282,-0.00016117274917032306,-0.00021936141540328775,0.0005537598930684981,0.00546983930567206,0.005305285568428703,-0.00011426583991032965,-9.476009123349738e-05,-6.421104414996164e-05,-0.0001910888143307343,-0.004603385487390835,0.0002237490600423625,-0.00014287750072165424,6.417417750991837e-05,0.007525247780518603,9.910979974615622e-05,1.0,0.1504379817352827,0.014820030588127526,0.03510665192667862,0.009926079870699642,0.015573271157164167,0.07807693598972192,0.004824183530788108,-2.7630115019015422e-06,-4.5879109196505874e-05,0.017803304410543827,0.008364389473851215,0.006523827791435659,0.004351487331273699,-0.007748031700248587,0.03441104150365989,0.00010921928584876734,0.014426401015804589,0.9986195702918254,0.00036480308401583424,-0.00037891176450537573,0.016208350050574867,-0.0036874940236395065,0.01887688390193655
