,자산,비유동자산,유형자산,유동자산,재고자산,매출채권,자본,자본금,자본잉여금,기타포괄손익누계액,이익잉여금,부채,비유동부채,장기차입금,유동부채,단기차입금,매출액,매출원가,판매비와관리비,감가상각비,영업이익,영업외수익,영업외비용,이자보상배율,법인세비용차감전손익,법인세비용,당기순이익,기초자본금,영업활동으로 인한 현금흐름,투자활동으로 인한 현금흐름,재무활동으로 인한 현금흐름,종업원,총차입금(원),이자비용,매출총이익률,영업이익률,순이익률,부채비율,유동부채비율,비유동부채비율,유동비율,금융비용부담률,자본유보율,자본잠식률,ROE,ROA,ROIC,매출액증가율,영업이익증가율,순이익증가율,총자산증가율,유동자산증가율,유형자산증가율,자기자본증가율,총자산회전율,자기자본회전율,순운전자본회전율,유형자산회전율,매출채권회전율,부채 대비 영업활동으로 인한 현금흐름,부채 대비 투자활동으로 인한 현금흐름,부채 대비 재무활동으로 인한 현금흐름,DSRI,GMI,AQI,SGI,DEPI,SGAI,LVGI,TATA,Beneish M-Score,Marcap,Close,Open,High,Low,Volume,PER,PBR
영업활동으로 인한 현금흐름,0.8824810996125132,0.8816617455714246,0.867484218011778,0.829287582529037,0.7258907671017366,0.8279617917434263,0.8865975646230417,0.6390135208504046,0.7778000803778301,0.2046844702672257,0.8412943286525241,0.8545863643566881,0.8495248141792825,0.6642088655329852,0.835887595043996,0.6903861506207369,0.8446079890053844,0.7512064456515223,0.8070317935475133,0.6969274765335371,0.9036538928455589,0.7272129553548585,0.779533426714606,0.0006849735028369488,0.8751477127932731,0.8557826094884197,0.8551032143966695,0.6496490875229536,1.0,-0.8888795654618513,-0.17181862885044263,0.5737065995834632,0.63533755812047,0.8122499955082737,0.074327516393948,0.025892316235728272,0.02137446012337285,0.031170947774610318,-0.000863265835497817,0.050760961390689134,-0.08862218295944194,-0.0029318788862749386,0.2973545763444463,-0.3170640220885362,0.013692852610057748,0.018387270525584535,0.005096702162081964,0.009869247893355072,-0.0011995150869525612,-0.0015678929765066607,-8.20517716772844e-06,0.026478470404578475,0.00205039235815363,0.005553728591109882,-0.04025217534844302,0.0022597302385522077,0.004243541907317126,-0.02477592173858698,0.010665380021893786,0.0471552742931531,0.029369662211999527,-0.05876156149264717,0.02109991940009694,0.11369526492922775,0.051948547602286184,0.10036306283534129,0.07245633151959277,0.10761348269847036,0.10961583627512585,-0.07111787787897052,0.022543509215940862,0.5064099710344501,0.321420243072342,0.3212637536153088,0.32061134456161655,0.3217804191210409,0.09519148905942812,0.0002468611651401366,0.04885671238551498
투자활동으로 인한 현금흐름,-0.9293670294760896,-0.9203522122889896,-0.9112849910219857,-0.8838510609230473,-0.7939997924730595,-0.8538545556308016,-0.9210378187609609,-0.6789203972989416,-0.8188456737711262,-0.24641512351036157,-0.8559675637143053,-0.909777106352658,-0.8963979632493023,-0.7477614332819635,-0.893903904002287,-0.7844704875104818,-0.8950607863056509,-0.823476222243405,-0.8202980149496396,-0.65969644652377,-0.9087819290531769,-0.7686779836260307,-0.7985642422810908,0.0009825068006418265,-0.8782711906616294,-0.8499005307945848,-0.8608503142357357,-0.6884166379191603,-0.8888795654618513,1.0,-0.17859357374402576,-0.6439754330953783,-0.7680241072538323,-0.8186110788682681,-0.0495034583372824,-0.015739733795332424,-0.013920446922131943,-0.04241769208813899,-0.00722479790276766,-0.06333664433783175,0.0914283716967388,0.0019967518696654,-0.28285283676521916,0.3047419520293833,-0.009386395992998967,-0.0067213469245512485,-0.0022687742171630214,-0.01418964998115124,-0.0007773633732593456,0.002377977434905612,-0.029878469894284974,-0.038669294319057024,-0.00626133774091115,-0.014763694437155849,0.047224373574579495,-0.008259221582134522,-0.003969481718621771,0.015368487710573479,-0.02729322831039978,-0.004523565972606113,0.003056723509069213,0.01933697151723723,-0.015506831275792422,-0.09635357877132697,-0.05226720732893323,-0.08983791634370775,-0.05229417143727378,-0.09214880023913234,-0.10154642551133661,0.04191518645563188,-0.01721637740283921,-0.5309892064966195,-0.33890448747542046,-0.3388738179376494,-0.33837424174507835,-0.3391817475345856,-0.10316176639051075,-0.003588736902330876,-0.06045770223643324
재무활동으로 인한 현금흐름,0.0751901784954776,0.05686210463168446,0.06909854303907774,0.10128051323824468,0.11146308403692298,0.04047610739649113,0.03882821286013762,0.03438015364808583,0.08091177440307173,0.10901036404174018,-0.03041511332007583,0.09014320412130147,0.08409177355801296,0.19306065918931994,0.10532752735345058,0.184221006284634,0.08171560137742151,0.11658390514606724,0.01490685386363757,-0.08933432363620612,0.0006473649356635586,0.05777954789114313,0.022292012413304033,-0.0038207981413921734,-0.003751144939224442,-0.015835772054130202,-0.005645830731821771,0.02952809097738423,-0.17181862885044263,-0.17859357374402576,1.0,0.03218910522555425,0.20732717788576302,0.008356616748506485,-0.03668421953105573,-0.02041863031106791,-0.015980878151646935,0.028333100555149163,0.020336441557390797,0.034909663324240205,-0.010930106232582093,0.002132206287157745,0.002029576379953219,-0.017308106964542085,-0.005975856193032743,-0.019838762910566913,-0.003005017132169124,0.009622077655151355,0.0032127305038941005,-0.002651760977791189,0.08899831326423459,0.053712468031241564,0.006871595385365588,0.03067111666685118,-0.015373683668906984,0.01385544673559001,-0.0008159483292251255,0.03194352933552536,0.028191442382561927,-0.08290858179620966,-0.06159855191588157,0.11492470809003397,0.012115221787397943,-0.03899590222195307,-0.002144309949729176,-0.02346555990459472,-0.06192380086735613,-0.036534881298288656,-0.01132714544223381,0.051154258886817836,0.01227719258774982,-0.11524665944879767,0.018930547769601264,0.019203165888551678,0.020061693555374023,0.018230998870067777,-0.005918686282688767,0.004094981908329218,-0.0008979267126759881
종업원,0.6485872502737333,0.6156693432087101,0.6192496979054839,0.6548849443981218,0.6375396486482664,0.5865716471900217,0.6361509917442458,0.6158464608370551,0.6137560742495434,0.1539177578013285,0.6292414705734486,0.6586166994345032,0.5796638441300839,0.3977273922665763,0.6748783288400604,0.6318581533015253,0.6705610844858044,0.6580254411194387,0.6772842322892025,0.49813600440424016,0.6205484872812069,0.655381182652232,0.6198244074378401,0.008060063060235023,0.6262661772031041,0.5722685079923255,0.6188095589717079,0.6217133236029301,0.5737065995834632,-0.6439754330953783,0.03218910522555425,1.0,0.6787886202320028,0.4705359761874337,-0.014502545902356149,0.008494725339551935,0.008914513496302854,0.02591860532704108,0.007484402549788463,0.030801480144184535,-0.06811070672064255,-0.005331126132421025,0.04194919569751503,-0.03606980300280834,0.007080960798602782,0.00627400119151548,-0.0002585836637224534,-0.01301071535449331,-0.0017559622294479728,-0.001505373310543487,-0.0178342019125409,-0.01111064914269416,-0.007846226399323615,-0.015202309791974705,-0.010581473587370958,0.010822366407061308,-0.0006455837465114058,-0.014557885757937006,-0.0012433382848331157,-0.007144315837553717,0.029488662152898693,-0.031683619697495814,0.00875476122211255,0.06472288786134411,0.029036758113254905,0.044627952459687835,0.03344191383688139,0.06254814506174405,0.06477542172461136,-0.018208379609105846,0.00972993759295085,0.7440969046833998,0.32827103849586975,0.3283789977982087,0.32719423203461934,0.3293914858425729,0.14924708254845093,0.015831908749551062,0.1266221442633549
총차입금(원),0.8360017462282167,0.7999813808447662,0.8051070707986386,0.8493272764375022,0.8440319899676045,0.7861813541814099,0.7967195775302975,0.6354130242620124,0.6981542331856345,0.13173055071828307,0.7045776599748178,0.8540677862691047,0.803083914684519,0.7966950228992644,0.8700482895385976,0.864892382810037,0.8654472296457557,0.8774947577088064,0.6766161961093033,0.4335848690420566,0.7766981857395209,0.7324029985063799,0.7491856711042236,-0.0017969838708574762,0.7310872280136225,0.7066656714885471,0.7117476191311685,0.6416872305072905,0.63533755812047,-0.7680241072538323,0.20732717788576302,0.6787886202320028,1.0,0.7230853914388566,-0.057309793957412536,0.004686721655664392,0.0064538315058627685,0.04731998790204547,0.02047166120597651,0.057655764563012725,-0.08953999305395828,-0.0012836156061466467,0.11565430334132465,-0.17852758228399224,0.006516811479251829,-0.005621235855438778,0.0020401167526855135,0.006244662985813055,-0.0004085233051766503,-0.0018302227283763118,-0.00029192752067894694,0.01656739840942049,-0.00025004151794741635,-0.006763923565591501,-0.01990011568918181,0.019447343055504433,0.00642701826991189,-0.0180593589819406,0.0011423459390366652,-0.036896820779119786,0.04373014448258489,-0.030045480243716328,0.0073956435419431634,0.08943709338013271,0.043127425548931626,0.07644519882990523,0.03514348695969351,0.0827902931840304,0.08910486880397571,-0.01234203805808065,0.00931617268812025,0.4756223723772143,0.24497489773457176,0.24507332854384378,0.2443167813420474,0.2456772875449668,0.09574939560969535,0.004087889597078375,0.04008332623386141
이자비용,0.8859331756979631,0.8904528521780153,0.9025008445267734,0.8290706981182937,0.7472519204161161,0.8716060235219663,0.816356064850971,0.6625107082625794,0.7325797706811418,0.2203704181268383,0.738740622620622,0.9059276027238916,0.9222273452686955,0.7531805690598742,0.8698591569385851,0.8008601353734094,0.8589201750540701,0.8016619593190791,0.7057474106951823,0.5936974270007708,0.8397935170328644,0.7249455369205825,0.8017032543120762,-0.0023693952031744975,0.7469435584962894,0.7428636239387824,0.7229587609928725,0.6660166209681948,0.8122499955082737,-0.8186110788682681,0.008356616748506485,0.4705359761874337,0.7230853914388566,1.0,0.00595617401157071,0.009863788486897802,0.007204948226352639,0.07117404034260413,0.02898724082457497,0.09546667456388651,-0.11874434242659034,0.09991797452919451,0.1972822102470148,-0.24345305862401947,0.006864952101977804,-0.010043070601684684,-0.00019398937300659056,0.00997205860273668,-0.004950663566994328,-0.004130420947454524,-0.003087295420563277,0.022938271229919528,0.001019539990698428,-0.0068373103278239165,-0.03756034290677044,0.026719305989689312,0.010933963716291578,-0.02051240724567927,-0.0003710453918142362,-0.03340994401997152,0.05759718256070021,-0.04622199019560266,0.016879826019321555,0.10929917432769312,0.05337419207576288,0.09370568100294265,0.06708643413825106,0.10198076545483283,0.10508817774782253,-0.03816561123990631,0.018855751042548215,0.4324937769505706,0.24126115180562113,0.2412410049753041,0.24054827758685945,0.24177414857703877,0.09425478215467956,-0.0011699911018253528,0.01718655041820869
매출총이익률,0.014824922947974878,0.03486797746358313,0.002412154873539138,-0.014537837961163544,-0.06911824981429684,-0.03291610612859201,0.04392270656927071,0.015514294638619459,0.052126061812411126,0.013886969662398378,0.07383427004290254,-0.010539682234839193,0.017591733047096138,-0.038960745862505496,-0.015884704698214604,-0.06744428824434359,-0.035271452376918214,-0.10825384535077126,0.18644213235057308,0.2032930311759007,0.060387380309847125,-0.027816795722379023,-0.019264175311638786,0.006270224928769972,0.07478988005168168,0.08155544020746962,0.07701599008475733,0.021172427310721595,0.074327516393948,-0.0495034583372824,-0.03668421953105573,-0.014502545902356149,-0.057309793957412536,0.00595617401157071,1.0,0.055819704184126163,0.025834317147298974,-0.05521451855278947,-0.08017185934629527,-0.006332883841863728,0.17899309456966733,0.024640855999021084,0.19911712894935782,-0.14389969603853003,0.04413698238015108,0.08783449084949668,0.02853160103581901,-0.004996670496071134,0.009348527661154179,0.001139833382828805,0.013185188811998193,-0.0016592758614148407,-0.0009531713131737183,0.018351072367367924,-0.3440091329501697,-0.1753942109586735,-0.0009257541945277804,-0.03564319753874711,0.06788951369672758,0.1793349023073027,-0.1434229747658244,0.06147850360445046,0.01905386640509883,-0.01689999332821631,-0.03749858061775801,-0.03488225515041663,-0.00019535903422703233,-0.025110269752180295,-0.043473388063294774,-0.0024140502634656647,0.017994601049061098,0.010726127361592857,0.10156996480798164,0.10142463971256975,0.10175521928927277,0.1011008637989965,-0.02202485796552729,0.01664177180912016,0.16558372724303208
영업이익률,0.015033110431619227,0.015110353161495378,0.01213394004758205,0.01579343974620122,0.013665199710464768,0.01332995736375265,0.02249023996160709,0.021732988429860725,0.011323918488074075,0.005512922295970062,0.029525973032521406,0.0088817443054066,0.00915152314219145,0.009273770191260524,0.010440171125625673,0.007412012352244101,0.009703603107741855,0.003888667228378546,0.019012520657622798,0.016636801419179843,0.04114105983806795,0.01003608036332528,0.010337874508823954,0.0023464214602737705,0.043933130841550046,0.03611083120321149,0.04570018861148899,0.02244104364739265,0.025892316235728272,-0.015739733795332424,-0.02041863031106791,0.008494725339551935,0.004686721655664392,0.009863788486897802,0.055819704184126163,1.0,0.7348083167022131,-0.018111545418606937,-0.014727753051912262,-0.021243968754337317,-0.11342923892570712,-0.16243058967670884,0.036668381959894164,-0.028232796354020505,0.12365440446046823,0.3319062101806488,0.0664853055608558,0.028815095835708647,0.005390298306621423,0.0026852115255843185,0.05323077990996414,0.039978542540911315,0.009433947645625667,0.05879448207068827,0.06569218057964676,0.012271815925596941,-0.0004879544650165269,0.0007631237986682834,-0.21131163904511824,0.29687293481656607,0.07911961168642198,-0.2426150056843124,0.003491436213046346,0.10250442832188066,0.05964453609383037,0.08580538815838001,0.06376102444891645,0.0896682480575108,0.09158654214839188,0.1355575813553739,0.00888472878200802,0.008378811707665643,0.022547119215891642,0.022521300322790625,0.022312400111347663,0.022624777833231125,-0.0538621049883196,0.015292496332015739,-0.22065212691515787
순이익률,0.016272416534984176,0.016823684109273544,0.013892728663107146,0.016178437040057954,0.01390651685743032,0.013794666561075022,0.02369629217149365,0.015271364210161311,0.01710369402330542,0.0056784806820507835,0.03961700289919334,0.010173832614362336,0.010203548361404469,0.008989259112400476,0.011784431636955275,0.009512501753231907,0.011380018449261094,0.007806018872331272,0.01588173019637734,0.013994605554684028,0.028231423289592945,0.014960295918593797,0.004346223946893441,0.0014707110276571413,0.03842972973560568,0.02638325188747785,0.0914689770585361,0.016351939872674696,0.02137446012337285,-0.013920446922131943,-0.015980878151646935,0.008914513496302854,0.0064538315058627685,0.007204948226352639,0.025834317147298974,0.7348083167022131,1.0,-0.043365934706533736,-0.04357079207613515,-0.037715560078681806,-0.040660685050416354,-0.15108438453378933,0.05231887234310429,-0.03161217184323767,0.19718746496978182,0.5684496724449907,0.16099770716262807,0.007362567810937066,0.0031297193391689143,0.009825718766092907,0.03889801693453223,0.02417626485096,0.007564950995261788,0.05711881791319619,0.06929487565709255,0.009998539934689247,-1.8095105213601837e-05,-0.0015634264064865934,-0.14938930122148056,0.2452184896995932,0.07103917054698236,-0.21130893166696652,0.0067849777077642085,0.1103127182503264,0.06859911885836786,0.07270664156764664,0.07360708653232749,0.10488366528996498,0.085061423712473,0.44525385534696527,0.018227495698110243,0.00888706860724501,0.029723526844685343,0.029660006774036175,0.029511591003151573,0.02974085052931998,-0.054249608797360044,0.013505057277671033,-0.20543134915993813
부채비율,0.051919018191856674,0.05125312256080788,0.057036819532226904,0.05281949097544142,0.04779784514087631,0.06616602170995727,0.03032008611900707,0.04915005587514695,0.03688105015433153,0.014711252861676452,0.02158630379981967,0.06350161789096805,0.06259018007219136,0.052666969634257335,0.06453626140275952,0.07076922614654237,0.053059585900887205,0.05301446227206367,0.036390277738116,0.036861000775956575,0.04015318312681162,0.044400719151658496,0.053506094153917244,-0.0023155925023485608,0.02113220851110856,0.025395710177352312,0.01827349879235722,0.04747259399790446,0.031170947774610318,-0.04241769208813899,0.028333100555149163,0.02591860532704108,0.04731998790204547,0.07117404034260413,-0.05521451855278947,-0.018111545418606937,-0.043365934706533736,1.0,0.9681384180675024,0.9216232143469779,-0.15014280292855706,0.015459645161826735,-0.025069525799475967,0.01732999587821361,-0.10085648471231377,-0.0978042914220992,-0.005076092086683916,0.028350126896202,-0.0014916615010378861,-0.0020064803490405887,0.06377219468622077,0.04710320202118062,0.014187697467979233,-0.013251440207258137,0.0434611140713457,0.7620302071942315,0.008143511944956498,0.0109414400814894,0.0024686973153651196,-0.11014959453310792,0.06391595287463699,-0.010890236747708594,-0.0005972130940293786,0.023747143257312996,0.014698380799199214,0.03145165940342373,0.0035160441214999436,0.025574999376680153,0.053901073774610724,-0.049564245641536886,-0.0009302066378449121,0.013463958715051525,-0.0026326427207887175,-0.0026700988729202626,-0.0026723191863332546,-0.0027011985683925576,0.007457663138299574,-0.0022842315410432088,0.42806345181926453
유동부채비율,0.013263112202465654,0.009441763577102795,0.015224627270945841,0.02147422136532802,0.020758304409393653,0.03129856861270981,-0.004168577505869866,0.02117720647989382,0.005068883647263814,-0.005355025475356615,-0.011510247124679011,0.02389612886136736,0.01597274030311762,0.013563522831268788,0.034042664811734555,0.04474593546384249,0.02040094996681108,0.0230288971263086,0.008414555282756713,0.008910043589400358,0.006855537516296512,0.018960761807025137,0.022963919261516207,-0.00255353590417543,-0.006275113247086258,-0.002325627646251972,-0.008732753988449261,0.019519499133029413,-0.000863265835497817,-0.00722479790276766,0.020336441557390797,0.007484402549788463,0.02047166120597651,0.02898724082457497,-0.08017185934629527,-0.014727753051912262,-0.04357079207613515,0.9681384180675024,1.0,0.7960173277588669,-0.18467564513576587,0.013144946880807735,-0.04249834358021029,0.033358609396145524,-0.19089505171164237,-0.10624319735388012,-0.0028332106555748996,0.03222567893168937,-0.00011363659108936926,-0.002772975628081725,0.05904246376374454,0.04811829837752611,0.012641081607422675,-0.012686332413813624,0.09347930350896058,0.7788034545472996,0.006295187828666455,0.02618964221584072,0.0027219510747190237,-0.11952107497447714,0.07598084998012375,-0.018295154838597654,-0.000870444650216174,0.020952688070514102,0.009297459152215276,0.032174502188333065,0.001071859457494751,0.021892585471138978,0.052402544314923,-0.05589609900498648,-0.001391167928660892,-0.0006795090232538273,-0.022552423536637112,-0.022605964055914033,-0.022598936788819787,-0.022641672229924095,0.0033479659492155088,-0.004440402111242777,0.43776478574824335
비유동부채비율,0.07275186316760725,0.07698795490471867,0.08213187979819081,0.06634987226873797,0.05809091011464299,0.080194310490529,0.05387502867923963,0.06506846185315608,0.058484404415647125,0.03290601360947581,0.04677155011238828,0.0810992373495054,0.09433344940972473,0.0860224210982217,0.07439526913123297,0.07341454116378095,0.06646053473262793,0.06104200917049735,0.05815473027687689,0.06376359353754102,0.06035205510742269,0.056734534511550354,0.0689730775798715,-0.0016019250246035552,0.03984743663042266,0.043518346143931914,0.037529258992940906,0.06326874186766825,0.050760961390689134,-0.06333664433783175,0.034909663324240205,0.030801480144184535,0.057655764563012725,0.09546667456388651,-0.006332883841863728,-0.021243968754337317,-0.037715560078681806,0.9216232143469779,0.7960173277588669,1.0,-0.07458949354641915,0.017131847445542567,0.003006382067063439,-0.0057808956838810155,0.05260039313429157,-0.07237431303943079,-0.008046831422743907,0.018689777503448173,-0.0034103097186736356,-0.00032062955740696104,0.06355913442808571,0.03910437889713869,0.014862127568394463,-0.01202920049952397,-0.038901178290184274,0.6389445021243105,0.01006691861279242,-0.01377351477160477,0.0020350822880287685,-0.08043580168991578,0.03501635170863511,0.0035182472269793623,-3.815452531272399e-06,0.02233922870836381,0.020158354824370305,0.024202908753229505,0.005305945399864584,0.02544754365836508,0.04686105479192303,-0.033250398225441534,-6.103009034914869e-05,0.020124845057258322,0.022507655589490173,0.02249635088505075,0.022505866656104323,0.022455201962180014,0.01038351036744848,0.0012744773091130817,0.3585789614601215
유동비율,-0.10436505120599614,-0.11076932577835243,-0.11366370022769992,-0.0911307776421876,-0.0847159129712642,-0.11155806523571342,-0.08857588071139934,-0.09483238764773957,-0.09518560396699044,-0.05023522594472425,-0.07540771705837937,-0.11091325730599305,-0.10727720898011915,-0.10793377120317425,-0.1221146422763041,-0.1257609711390867,-0.1078864701126777,-0.09900584547092672,-0.1047748842225994,-0.10598472441461709,-0.09368736950126352,-0.09397853057414236,-0.10096883772791666,-0.003755544487158979,-0.0808436542778069,-0.08372041657196186,-0.07783699694285318,-0.08905921446957199,-0.08862218295944194,0.0914283716967388,-0.010930106232582093,-0.06811070672064255,-0.08953999305395828,-0.11874434242659034,0.17899309456966733,-0.11342923892570712,-0.040660685050416354,-0.15014280292855706,-0.18467564513576587,-0.07458949354641915,1.0,-0.013452696422099179,0.008011820939448465,0.003945490366557021,0.014815986695229107,0.06184725609391611,0.0074985393057242465,-0.059183634992284635,-0.007910932423048262,-0.004644092925243075,-0.07539606816496447,-0.04637378079338795,-0.010380002781720632,-0.03559747253898119,-0.21199731690690193,-0.17879541991643713,-0.009622242982263081,0.005864982481006979,0.02432308858180404,0.22588274979864467,-0.4040504916760676,0.33856857101097115,-0.008009715315311399,-0.16336872000450775,-0.10033487813565346,-0.15488965412964267,-0.09950653438580552,-0.15133764521937926,-0.18870856379594578,0.07730570920425389,-0.010961724319445684,-0.03757668072140545,-0.053203717737617076,-0.05309199275115886,-0.052879989249129504,-0.05322348374555895,0.0030088082497217177,0.006637426564951512,0.06403864384962432
금융비용부담률,-0.0027414386722192825,-0.0011064368470939808,-0.0005365829592973347,-0.0060595487681885255,-0.006378658383223161,-0.003747805280916414,-0.005871704524837776,0.002495142743020873,-0.0008840747298556069,-0.002062329911768714,-0.007935502259989157,-0.0004903016755679112,0.002074831918125987,0.003772890010130359,-0.002524030134169058,-0.0013458821047129255,-0.005830496788640439,-0.0063495802108443685,-0.003876865383575238,-0.0010993785031511365,-0.00566191850194079,-0.0017324359906609487,0.0020635523300009907,-0.0013988689792282765,-0.009298538309092394,-0.007098204506450548,-0.009833870738968412,0.0006720457735460157,-0.0029318788862749386,0.0019967518696654,0.002132206287157745,-0.005331126132421025,-0.0012836156061466467,0.09991797452919451,0.024640855999021084,-0.16243058967670884,-0.15108438453378933,0.015459645161826735,0.013144946880807735,0.017131847445542567,-0.013452696422099179,1.0,-0.015515429445548236,0.012250196199106203,-0.027256763821833754,-0.07977710638512284,-0.015436909737854297,-0.00510389862794873,-0.007437219634058473,-0.00029311801618513205,-0.0047088123541650356,-0.004053184267542756,-0.0008709763704633285,-0.0014988283236335924,-0.03952956643867078,-0.006893662872011494,-0.0003957824309943992,-0.001729107141137813,0.06342148028569003,-0.059748305933865126,0.002302357166413561,0.028748663626024844,-0.0013222814381180904,-0.031022047333366897,-0.018665445141302993,-0.026790915148871386,-0.01871685730766852,-0.03037156722354067,-0.03144147960911339,-0.0438334326622215,-0.003001631587754412,-0.003101660383589655,-0.01001312501026401,-0.010009080622753418,-0.009959157164951944,-0.010045547607730344,0.007937799088702286,-0.0069749673521260925,0.05004073687212453
자본유보율,0.28037895650767614,0.2996450531128673,0.21051345474402988,0.25687670816491703,0.15006951323676151,0.20763433928420966,0.3413133991831364,-0.031245302044383347,0.30521327100565576,0.15239073173078152,0.36657110781796937,0.22120929720652885,0.24878081868790683,0.20917815738545387,0.22915411797770419,0.15595660981355683,0.22230857467278978,0.15199075677409024,0.3594386040470051,0.3543171167735173,0.28895983441055423,0.1484767965612943,0.15707067698735214,0.00037647198032361435,0.3238559598925273,0.3325878073560339,0.32658524030732117,-0.02380659076453506,0.2973545763444463,-0.28285283676521916,0.002029576379953219,0.04194919569751503,0.11565430334132465,0.1972822102470148,0.19911712894935782,0.036668381959894164,0.05231887234310429,-0.025069525799475967,-0.04249834358021029,0.003006382067063439,0.008011820939448465,-0.015515429445548236,1.0,-0.8604162123168213,0.020257307110710797,0.054408731967226065,0.008718363975601148,0.04081369443740681,0.0038937146864742324,0.005025421770046394,0.05359291187224221,0.06779887885469972,0.017538728623590523,0.042258218626049907,-0.08596573813676363,-0.048898203243099986,-0.003865467956704227,-0.0159300677234852,0.07868510572636275,0.06637119235113467,-0.007667020398375181,-0.03803942448790078,0.07269523754524239,0.0998107340761848,0.05670712690254966,0.1090186507342887,0.09100932596688723,0.09600424255195826,0.09867064328702752,0.010395466993941284,0.07591691494755115,0.1052045856778279,0.39954305217786207,0.39924521201883134,0.3991572691302475,0.39933484803447206,-0.033197068909516236,0.012081079512408352,0.006955378433344231
자본잠식률,-0.3225695171994412,-0.33668577460917776,-0.25109801597121023,-0.3018764932336532,-0.21873190690744437,-0.252848372423883,-0.37864723070027345,0.02254475875805371,-0.2792838449169042,-0.16217883070595343,-0.3104870910259562,-0.2695443584382111,-0.28675910824218565,-0.2888040085911628,-0.2791125964932091,-0.22008134947806732,-0.26976357474990637,-0.22021424969388934,-0.34840979852637105,-0.3291831881801956,-0.308051955843656,-0.20601236870915765,-0.2112349607485717,0.0006089357056741144,-0.3381257604002186,-0.34437737022914916,-0.3309764330664687,0.016671812083474596,-0.3170640220885362,0.3047419520293833,-0.017308106964542085,-0.03606980300280834,-0.17852758228399224,-0.24345305862401947,-0.14389969603853003,-0.028232796354020505,-0.03161217184323767,0.01732999587821361,0.033358609396145524,-0.0057808956838810155,0.003945490366557021,0.012250196199106203,-0.8604162123168213,1.0,-0.014478776545764642,-0.034998438516781416,-0.006868938522285332,-0.06236526242654817,-0.003815042123660261,-0.007648027031241579,-0.07039270682170644,-0.09748584299670231,-0.029822579701074207,-0.05657308904325516,0.07362465507420775,0.03898861346960756,0.0031219112141415927,0.014619675146293174,-0.07469172353852575,-0.04181218611130384,-0.0013486009024533015,0.031190652940467852,-0.07417347108043947,-0.07242773019588913,-0.041003445331635496,-0.10709066358330803,-0.06084154594974763,-0.06952603666342606,-0.07411644748604697,-0.0011775031577613707,-0.07687439374837768,-0.09514609453716781,-0.3373289920385463,-0.3371437338792773,-0.3371244089788883,-0.3372158878582409,0.01937754192039279,-0.009105475800598187,0.011022983175544239
ROE,0.008959818911003059,0.007980758046566618,0.008185936847574014,0.011132357451197549,0.009903556502993712,0.011408550323964598,0.010550941736075545,0.006001182168299831,0.006666402239233122,0.0026524006007468347,0.014095763201332968,0.007529005026538594,0.0064844371460116975,0.00849047243917909,0.00960701616266838,0.00970996043521027,0.011741084331688486,0.010143040589530626,0.010979899685951798,0.008984002926057768,0.019984590505996203,0.010053752401550887,0.009766311751059121,0.0013485752855706607,0.023531237528471083,0.01937107187616952,0.029921823545446244,0.010537952532441207,0.013692852610057748,-0.009386395992998967,-0.005975856193032743,0.007080960798602782,0.006516811479251829,0.006864952101977804,0.04413698238015108,0.12365440446046823,0.19718746496978182,-0.10085648471231377,-0.19089505171164237,0.05260039313429157,0.014815986695229107,-0.027256763821833754,0.020257307110710797,-0.014478776545764642,1.0,0.32751246547758095,0.01096390848294733,0.019815247327599973,0.0022166755463262915,0.00643551750037144,0.030675897320741594,0.025929660639510205,0.005922273936864313,0.053048888619139326,0.04607287470982558,-0.12977991084339272,-9.190040274425258e-05,0.0010756509897256502,-0.011938643246592884,0.09561845115798642,0.03257541877747488,-0.0640266054823969,0.0024842473911445766,0.05654146759056665,0.029670364889309353,0.05045011133171574,0.03348260882158847,0.04996237479254525,0.04626196929637805,0.2672707673729018,0.009302044987951431,0.005533434989296692,0.015148551581384664,0.015121901012365959,0.015161716764506297,0.015060002290242515,-0.01915987232993393,0.002758698191207417,-0.43713888212614516
